node_id,strong_connection_count,avg_rssi,max_rssi,rssi_std,total_connections,recent_connections,node_type,label
WB5,0.13505783186274384,0.7341151150083643,0.06537204504606112,0.9049025030140613,-0.7028354780045564,-1.0127393670836666,anchor,0
WB1,1.2484810290645303,0.9581733976001353,1.0459527207369812,0.012491522901029901,1.2415166380171192,0.75955452531275,anchor,1
WB4,-0.9622870520220492,-1.0375791533370953,-0.5883484054145524,-0.5180612708070397,-0.9259578519742568,-1.0127393670836666,anchor,0
WB3,-1.3079707883374052,-1.3885064279849102,-1.5689290811054726,-1.584020851114393,-0.8143966649894065,-0.25318484177091666,anchor,0
WB2,0.8867189794321808,0.7337970687135049,1.0459527207369812,1.1846880960063408,1.2016733569511011,1.5191090506255,anchor,0
